Neighborhood,Date,Connections,Key
 Allston Brighton,07/04/2015,120,6350
 Downtown Boston,05/11/2015,959,6351
 Roxbury,07/24/2015,2811,6352
 Dorchester,03/27/2015,448,6353
 Allston Brighton,07/19/2015,140,6354
 Hyde Park,05/11/2015,478,6355
 Roslindale,05/10/2015,290,6356
 Dorchester,06/01/2015,291,6357
 Dorchester,06/29/2015,308,6358
 Dorchester,05/23/2015,244,6359
 Hyde Park,07/28/2015,418,6360
 Allston Brighton,07/23/2015,170,6361
 Roxbury,06/13/2015,1872,6362
 Downtown Boston,04/05/2015,1028,6363
 Roslindale,03/22/2015,248,6364
 East Boston,06/17/2015,157,6365
 Hyde Park,04/23/2015,401,6366
 Roslindale,04/20/2015,264,6367
 Dorchester,05/03/2015,287,6368
 South Boston,03/10/2015,141,6369
 Downtown Boston,04/24/2015,945,6370
 Parks,04/10/2015,686,6371
 Hyde Park,03/12/2015,468,6372
 South Boston,07/04/2015,356,6373
 Allston Brighton,06/07/2015,113,6374
 Parks,05/28/2015,811,6375
 Dorchester,06/21/2015,202,6376
 Dorchester,07/10/2015,408,6377
 Downtown Boston,03/28/2015,723,6378
 Hyde Park,07/23/2015,369,6379
 East Boston,03/13/2015,141,6380
 Roslindale,05/05/2015,444,6381
 Roslindale,05/15/2015,485,6382
 Roxbury,05/28/2015,1770,6383
 Dorchester,05/25/2015,224,6384
 Roslindale,07/17/2015,478,6385
 Downtown Boston,03/13/2015,326,6386
 Roxbury,04/08/2015,1404,6387
 Hyde Park,05/20/2015,246,6388
 Hyde Park,03/09/2015,463,6389
 Downtown Boston,05/28/2015,939,6390
 Parks,07/12/2015,1314,6391
 Roxbury,07/19/2015,2454,6392
 Roslindale,03/02/2015,444,6393
 East Boston,03/24/2015,133,6394
 Dorchester,04/30/2015,464,6395
 Roxbury,04/11/2015,1180,6396
 Hyde Park,08/01/2015,344,6397
 Parks,04/04/2015,1066,6398
 South Boston,08/01/2015,557,6399
 Downtown Boston,04/08/2015,604,6400
 Hyde Park,04/24/2015,417,6401
 Dorchester,07/25/2015,391,6402
 Allston Brighton,03/04/2015,126,6403
 Hyde Park,06/12/2015,298,6404
 Parks,04/06/2015,863,6405
 South Boston,06/07/2015,305,6406
 Hyde Park,04/09/2015,512,6407
 Allston Brighton,05/14/2015,151,6408
 Roslindale,06/07/2015,255,6409
 Roslindale,05/13/2015,444,6410
 Roslindale,07/18/2015,408,6411
 Downtown Boston,07/19/2015,1440,6412
 Downtown Boston,07/23/2015,1818,6413
 Charlestown,07/12/2015,17,6414
 East Boston,04/05/2015,80,6415
 South Boston,03/24/2015,125,6416
 Roslindale,06/05/2015,484,6417
 Parks,04/09/2015,473,6418
 Dorchester,04/01/2015,481,6419
 Charlestown,05/23/2015,10,6420
 Roslindale,08/01/2015,378,6421
 South Boston,03/19/2015,122,6422
 Downtown Boston,07/05/2015,225,6423
 Allston Brighton,04/26/2015,136,6424
 Hyde Park,07/31/2015,368,6425
 Hyde Park,04/28/2015,409,6426
 Allston Brighton,05/20/2015,139,6427
 Parks,07/14/2015,1247,6428
 South Boston,04/24/2015,202,6429
 Hyde Park,06/26/2015,352,6430
 Dorchester,06/22/2015,302,6431
 Allston Brighton,04/04/2015,101,6432
 East Boston,04/17/2015,136,6433
 Roxbury,03/22/2015,1166,6434
 East Boston,03/15/2015,80,6435
 Parks,03/21/2015,584,6436
 City Hall Truck,05/08/2015,0,6437
 Parks,05/29/2015,1216,6438
 Allston Brighton,06/23/2015,142,6439
 Allston Brighton,07/31/2015,216,6440
 Dorchester,03/23/2015,398,6441
 Parks,06/19/2015,1124,6442
 Parks,07/28/2015,1292,6443
 East Boston,03/31/2015,134,6444
 East Boston,07/12/2015,198,6445
 City Hall Truck,05/16/2015,4,6446
 Allston Brighton,05/04/2015,135,6447
 Parks,04/24/2015,669,6448
 Dorchester,06/06/2015,250,6449
 Allston Brighton,03/26/2015,98,6450
 Allston Brighton,04/24/2015,123,6451
 Roxbury,07/27/2015,2552,6452
 Hyde Park,11/01/2015,406,6453
 Roxbury,07/07/2015,2135,6454
 Allston Brighton,04/15/2015,142,6455
 Parks,06/20/2015,1245,6456
 Parks,04/12/2015,1026,6457
 Dorchester,07/26/2015,326,6458
 Roxbury,05/25/2015,1347,6459
 Dorchester,06/11/2015,317,6460
 East Boston,07/31/2015,187,6461
 Dorchester,07/04/2015,287,6462
 Dorchester,03/15/2015,261,6463
 East Boston,06/08/2015,163,6464
 Dorchester,07/01/2015,316,6465
 Parks,07/11/2015,1218,6466
 Downtown Boston,03/17/2015,299,6467
 Hyde Park,04/05/2015,488,6468
 Downtown Boston,05/01/2015,963,6469
 Parks,03/31/2015,896,6470
 Roxbury,03/24/2015,1404,6471
 Parks,06/28/2015,630,6472
 South Boston,01/19/2016,263,6473
 Roxbury,06/16/2015,2152,6474
 Parks,06/09/2015,940,6475
 Dorchester,06/13/2015,271,6476
 South Boston,04/06/2015,182,6477
 City Hall Truck,05/03/2015,0,6478
 Allston Brighton,06/26/2015,168,6479
 Downtown Boston,06/19/2015,1337,6480
 Charlestown,05/27/2015,30,6481
 Charlestown,07/05/2015,14,6482
 Allston Brighton,04/21/2015,96,6483
 Hyde Park,07/17/2015,473,6484
 Downtown Boston,06/05/2015,1216,6485
 Hyde Park,04/17/2015,550,6486
 Roslindale,04/12/2015,244,6487
 Dorchester,04/22/2015,343,6488
 Roslindale,04/21/2015,361,6489
 Parks,07/21/2015,1458,6490
 Roslindale,07/23/2015,495,6491
 Downtown Boston,04/18/2015,993,6492
 Dorchester,03/22/2015,287,6493
 East Boston,05/13/2015,142,6494
 Dorchester,06/19/2015,346,6495
 Roslindale,06/20/2015,407,6496
 Downtown Boston,03/31/2015,828,6497
 Roslindale,03/10/2015,494,6498
 Parks,06/21/2015,844,6499
 Allston Brighton,05/17/2015,136,6500
 South Boston,05/02/2015,229,6501
 Downtown Boston,06/24/2015,1357,6502
 South Boston,06/10/2015,317,6503
 Hyde Park,03/17/2015,465,6504
 City Hall Truck,11/25/2014,0,6505
 South Boston,05/24/2015,344,6506
 Allston Brighton,05/18/2015,147,6507
 Parks,07/24/2015,1531,6508
 City Hall Truck,11/29/2014,0,6509
 Charlestown,07/27/2015,29,6510
 City Hall Truck,04/17/2015,14,6511
 Roslindale,07/08/2015,463,6512
 Parks,03/14/2015,599,6513
 Parks,06/15/2015,624,6514
 Roxbury,04/12/2015,1088,6515
 Parks,06/02/2015,682,6516
 Dorchester,05/20/2015,323,6517
 Downtown Boston,05/25/2015,1098,6518
 Roxbury,06/01/2015,1670,6519
 Dorchester,05/16/2015,238,6520
 South Boston,05/26/2015,252,6521
 Parks,06/03/2015,1095,6522
 Downtown Boston,05/04/2015,861,6523
 Parks,03/10/2015,668,6524
 Dorchester,07/18/2015,348,6525
 East Boston,06/16/2015,143,6526
 Parks,06/10/2015,977,6527
 Roxbury,03/26/2015,1404,6528
 Roxbury,05/10/2015,1305,6529
 City Hall Truck,12/04/2014,0,6530
 Hyde Park,07/26/2015,337,6531
 Parks,07/09/2015,1225,6532
 Allston Brighton,05/11/2015,144,6533
 Hyde Park,04/04/2015,525,6534
 Roslindale,05/17/2015,291,6535
 Downtown Boston,03/05/2015,225,6536
 Hyde Park,07/08/2015,465,6537
 Downtown Boston,05/14/2015,1191,6538
 Allston Brighton,06/04/2015,141,6539
 Dorchester,07/31/2015,517,6540
 Roxbury,04/18/2015,1218,6541
 Hyde Park,04/12/2015,507,6542
 Roxbury,03/13/2015,1386,6543
 Dorchester,06/20/2015,261,6544
 South Boston,04/17/2015,190,6545
 City Hall Truck,04/18/2015,8,6546
 East Boston,04/20/2015,101,6547
 Roxbury,04/28/2015,1518,6548
 Parks,07/10/2015,1264,6549
 Roxbury,04/29/2015,1668,6550
 South Boston,04/29/2015,220,6551
 Hyde Park,05/01/2015,483,6552
 Allston Brighton,04/07/2015,119,6553
 South Boston,04/05/2015,129,6554
 East Boston,03/10/2015,145,6555
 Dorchester,05/04/2015,429,6556
 East Boston,06/20/2015,122,6557
 South Boston,05/07/2015,328,6558
 South Boston,04/22/2015,224,6559
 Roxbury,07/22/2015,2667,6560
 Downtown Boston,03/21/2015,483,6561
 Hyde Park,05/19/2015,228,6562
 Dorchester,03/09/2015,369,6563
 South Boston,06/01/2015,193,6564
 South Boston,03/14/2015,108,6565
 Downtown Boston,03/09/2015,243,6566
 Roxbury,05/22/2015,2044,6567
 Downtown Boston,03/07/2015,244,6568
 Dorchester,04/24/2015,420,6569
 Charlestown,06/23/2015,25,6570
 Hyde Park,07/19/2015,419,6571
 Dorchester,05/13/2015,333,6572
 South Boston,06/14/2015,400,6573
 East Boston,06/14/2015,144,6574
 South Boston,05/18/2015,253,6575
 Allston Brighton,06/10/2015,127,6576
 Roslindale,05/18/2015,476,6577
 Downtown Boston,03/16/2015,276,6578
 Allston Brighton,03/05/2015,134,6579
 Dorchester,03/21/2015,295,6580
 Hyde Park,06/20/2015,287,6581
 Parks,03/06/2015,551,6582
 Parks,04/13/2015,1011,6583
 Dorchester,05/18/2015,321,6584
 Roslindale,05/11/2015,426,6585
 Parks,03/07/2015,591,6586
 Hyde Park,07/30/2015,316,6587
 East Boston,01/19/2016,129,6588
 Roslindale,03/18/2015,422,6589
 Allston Brighton,04/26/2015,94,6590
 Dorchester,04/19/2015,245,6591
 East Boston,05/21/2015,136,6592
 Roslindale,04/27/2015,418,6593
 Roxbury,03/29/2015,1185,6594
 East Boston,06/22/2015,146,6595
 East Boston,04/30/2015,134,6596
 Dorchester,07/22/2015,431,6597
 Allston Brighton,04/06/2015,116,6598
 City Hall Truck,07/03/2015,0,6599
 Roslindale,03/13/2015,569,6600
 Charlestown,07/30/2015,35,6601
 Downtown Boston,05/09/2015,1251,6602
 Allston Brighton,05/21/2015,143,6603
 Downtown Boston,03/24/2015,563,6604
 Parks,07/04/2015,1476,6605
 Downtown Boston,03/10/2015,293,6606
 Parks,07/25/2015,1567,6607
 Dorchester,03/20/2015,449,6608
 East Boston,03/01/2015,83,6609
 Hyde Park,05/22/2015,267,6610
 Hyde Park,04/18/2015,524,6611
 East Boston,05/24/2015,97,6612
 Roxbury,05/13/2015,1567,6613
 East Boston,05/18/2015,143,6614
 Roxbury,05/08/2015,1855,6615
 Parks,03/25/2015,672,6616
 Hyde Park,05/18/2015,224,6617
 South Boston,03/28/2015,118,6618
 Hyde Park,05/12/2015,460,6619
 Parks,06/08/2015,870,6620
 South Boston,04/16/2015,222,6621
 Allston Brighton,05/12/2015,113,6622
 Hyde Park,06/28/2015,326,6623
 South Boston,06/04/2015,258,6624
 Roslindale,03/25/2015,474,6625
 South Boston,05/15/2015,270,6626
 East Boston,07/08/2015,145,6627
 East Boston,03/18/2015,118,6628
 East Boston,03/06/2015,136,6629
 City Hall Truck,05/24/2015,0,6630
 Downtown Boston,06/16/2015,1051,6631
 Parks,11/01/2015,683,6632
 East Boston,04/22/2015,117,6633
 Allston Brighton,05/13/2015,142,6634
 South Boston,07/30/2015,456,6635
 Allston Brighton,03/18/2015,119,6636
 City Hall Truck,07/26/2015,0,6637
 Allston Brighton,06/02/2015,135,6638
 Dorchester,05/08/2015,333,6639
 East Boston,05/09/2015,133,6640
 Downtown Boston,06/03/2015,1034,6641
 Dorchester,11/01/2015,322,6642
 Dorchester,05/01/2015,428,6643
 Hyde Park,04/20/2015,534,6644
 Downtown Boston,07/12/2015,1543,6645
 Downtown Boston,04/28/2015,639,6646
 Roslindale,05/25/2015,245,6647
 Dorchester,06/05/2015,385,6648
 Roslindale,05/12/2015,486,6649
 City Hall Truck,12/10/2014,0,6650
 East Boston,05/14/2015,158,6651
 Parks,07/26/2015,1073,6652
 Hyde Park,03/18/2015,455,6653
 Hyde Park,07/22/2015,329,6654
 Hyde Park,05/13/2015,212,6655
 Downtown Boston,07/15/2015,1626,6656
 East Boston,03/28/2015,93,6657
 South Boston,05/23/2015,157,6658
 Downtown Boston,05/22/2015,1288,6659
 Dorchester,05/27/2015,340,6660
 East Boston,07/13/2015,173,6661
 Roslindale,07/10/2015,478,6662
 Downtown Boston,04/27/2015,636,6663
 City Hall Truck,06/21/2015,0,6664
 East Boston,03/30/2015,128,6665
 Allston Brighton,04/14/2015,136,6666
 South Boston,07/18/2015,374,6667
 Roxbury,07/28/2015,2667,6668
 Dorchester,07/28/2015,454,6669
 Parks,07/19/2015,1558,6670
 Parks,04/03/2015,1108,6671
 Dorchester,05/26/2015,320,6672
 South Boston,05/16/2015,236,6673
 Dorchester,05/10/2015,245,6674
 Downtown Boston,04/04/2015,1127,6675
 Hyde Park,07/25/2015,356,6676
 Downtown Boston,07/24/2015,1872,6677
 Dorchester,04/12/2015,277,6678
 Allston Brighton,07/28/2015,170,6679
 South Boston,05/29/2015,256,6680
 City Hall Truck,05/31/2015,0,6681
 East Boston,06/07/2015,131,6682
 East Boston,03/22/2015,83,6683
 East Boston,05/03/2015,96,6684
 Roxbury,04/10/2015,1339,6685
 East Boston,07/20/2015,191,6686
 Roslindale,04/24/2015,418,6687
 Roslindale,05/23/2015,331,6688
 East Boston,06/28/2015,109,6689
 Dorchester,04/23/2015,352,6690
 Hyde Park,05/28/2015,210,6691
 Hyde Park,03/10/2015,457,6692
 Dorchester,04/26/2015,264,6693
 Parks,03/09/2015,597,6694
 Downtown Boston,04/13/2015,814,6695
 Allston Brighton,06/03/2015,157,6696
 Hyde Park,06/13/2015,286,6697
 Dorchester,05/12/2015,293,6698
 Downtown Boston,04/21/2015,896,6699
 Hyde Park,03/13/2015,475,6700
 South Boston,06/27/2015,348,6701
 Allston Brighton,07/15/2015,170,6702
 Hyde Park,03/21/2015,469,6703
 Allston Brighton,06/28/2015,100,6704
 Roxbury,06/17/2015,2376,6705
 Allston Brighton,07/10/2015,181,6706
 Parks,04/27/2015,533,6707
 Parks,06/12/2015,1159,6708
 South Boston,04/18/2015,220,6709
 Roslindale,03/29/2015,365,6710
 Downtown Boston,05/24/2015,1612,6711
 Dorchester,06/24/2015,383,6712
 Hyde Park,07/04/2015,393,6713
 Parks,06/07/2015,1562,6714
 Allston Brighton,06/21/2015,123,6715
 Roxbury,04/30/2015,1565,6716
 Allston Brighton,03/22/2015,91,6717
 Roxbury,04/02/2015,1491,6718
 Dorchester,03/14/2015,292,6719
 Roxbury,03/14/2015,1107,6720
 South Boston,05/31/2015,187,6721
 Roxbury,07/04/2015,1730,6722
 Parks,03/12/2015,651,6723
 Downtown Boston,05/31/2015,736,6724
 City Hall Truck,12/09/2014,0,6725
 South Boston,06/08/2015,278,6726
 East Boston,07/28/2015,195,6727
 Downtown Boston,03/20/2015,617,6728
 Allston Brighton,04/13/2015,139,6729
 Allston Brighton,04/20/2015,84,6730
 Allston Brighton,04/16/2015,130,6731
 Parks,06/06/2015,1328,6732
 Dorchester,03/05/2015,371,6733
 Roxbury,04/26/2015,1162,6734
 Parks,05/02/2015,1063,6735
 Dorchester,04/10/2015,395,6736
 Roxbury,06/22/2015,2360,6737
 Roxbury,04/23/2015,1364,6738
 Allston Brighton,07/13/2015,167,6739
 Dorchester,07/17/2015,461,6740
 Roslindale,06/26/2015,489,6741
 Downtown Boston,07/18/2015,1946,6742
 Dorchester,03/07/2015,262,6743
 East Boston,03/23/2015,145,6744
 Parks,04/08/2015,507,6745
 Roslindale,04/28/2015,426,6746
 Dorchester,03/11/2015,372,6747
 Parks,07/13/2015,1198,6748
 Downtown Boston,05/10/2015,1058,6749
 Charlestown,01/19/2016,25,6750
 Dorchester,05/28/2015,316,6751
 Downtown Boston,03/26/2015,615,6752
 South Boston,04/20/2015,148,6753
 Parks,05/15/2015,1203,6754
 Hyde Park,03/03/2015,443,6755
 Roslindale,03/16/2015,537,6756
 Roxbury,05/12/2015,1610,6757
 Roslindale,03/11/2015,569,6758
 South Boston,04/15/2015,234,6759
 Hyde Park,05/31/2015,173,6760
 City Hall Truck,11/22/2014,0,6761
 Roxbury,07/14/2015,2369,6762
 Roslindale,07/07/2015,474,6763
 Dorchester,05/06/2015,356,6764
 Downtown Boston,07/13/2015,1485,6765
 City Hall Truck,11/30/2014,0,6766
 Dorchester,04/15/2015,398,6767
 Dorchester,03/18/2015,446,6768
 Parks,04/05/2015,820,6769
 Hyde Park,03/14/2015,478,6770
 East Boston,06/03/2015,153,6771
 City Hall Truck,12/07/2014,0,6772
 South Boston,03/16/2015,136,6773
 Roxbury,06/02/2015,1760,6774
 South Boston,03/26/2015,143,6775
 Roxbury,04/07/2015,1446,6776
 Allston Brighton,03/15/2015,89,6777
 Downtown Boston,06/18/2015,1297,6778
 Dorchester,03/13/2015,377,6779
 East Boston,03/07/2015,96,6780
 Roxbury,04/22/2015,1362,6781
 Parks,07/23/2015,1541,6782
 Roxbury,04/19/2015,1112,6783
 Charlestown,07/29/2015,33,6784
 Roslindale,03/03/2015,475,6785
 South Boston,05/14/2015,292,6786
 Roslindale,07/15/2015,457,6787
 Allston Brighton,06/06/2015,125,6788
 Parks,05/19/2015,743,6789
 East Boston,04/16/2015,125,6790
 Parks,06/26/2015,1227,6791
 Roxbury,05/15/2015,1673,6792
 Roxbury,05/21/2015,1872,6793
 Downtown Boston,08/01/2015,1857,6794
 Dorchester,04/06/2015,420,6795
 Roxbury,07/09/2015,2077,6796
 Roxbury,06/04/2015,1998,6797
 Roslindale,06/18/2015,557,6798
 Roslindale,06/13/2015,397,6799
 East Boston,06/27/2015,158,6800
 Roxbury,04/09/2015,1400,6801
 East Boston,06/02/2015,147,6802
 East Boston,05/26/2015,140,6803
 Roxbury,05/07/2015,1758,6804
 South Boston,04/19/2015,201,6805
 Allston Brighton,07/16/2015,175,6806
 Downtown Boston,03/29/2015,792,6807
 Dorchester,07/30/2015,449,6808
 Hyde Park,03/30/2015,480,6809
 East Boston,05/27/2015,128,6810
 Hyde Park,05/04/2015,471,6811
 Charlestown,06/15/2015,15,6812
 Charlestown,07/28/2015,34,6813
 Hyde Park,06/09/2015,255,6814
 South Boston,06/25/2015,348,6815
 Hyde Park,03/27/2015,507,6816
 Hyde Park,06/03/2015,208,6817
 Roslindale,07/19/2015,306,6818
 South Boston,06/19/2015,286,6819
 City Hall Truck,04/19/2015,0,6820
 Allston Brighton,05/02/2015,130,6821
 Allston Brighton,07/18/2015,145,6822
 Charlestown,06/24/2015,29,6823
 Roxbury,07/10/2015,2161,6824
 Downtown Boston,06/20/2015,1333,6825
 City Hall Truck,11/26/2014,0,6826
 Hyde Park,05/27/2015,207,6827
 Allston Brighton,07/27/2015,174,6828
 Hyde Park,04/19/2015,512,6829
 Dorchester,03/02/2015,580,6830
 Parks,07/18/2015,1666,6831
 Roslindale,04/22/2015,368,6832
 Downtown Boston,03/08/2015,146,6833
 Allston Brighton,06/13/2015,136,6834
 Downtown Boston,07/29/2015,1597,6835
 Dorchester,04/29/2015,489,6836
 South Boston,05/06/2015,285,6837
 Dorchester,04/21/2015,367,6838
 South Boston,03/20/2015,142,6839
 Allston Brighton,05/23/2015,110,6840
 Dorchester,03/26/2015,420,6841
 Roxbury,03/31/2015,1410,6842
 Hyde Park,03/22/2015,464,6843
 City Hall Truck,11/21/2014,0,6844
 Downtown Boston,05/23/2015,1593,6845
 Dorchester,04/14/2015,381,6846
 Roslindale,04/16/2015,424,6847
 East Boston,07/19/2015,203,6848
 Dorchester,06/23/2015,354,6849
 South Boston,04/07/2015,129,6850
 Allston Brighton,06/30/2015,155,6851
 Roxbury,06/20/2015,2003,6852
 Parks,07/02/2015,1203,6853
 East Boston,04/12/2015,92,6854
 Parks,03/26/2015,630,6855
 City Hall Truck,11/23/2014,0,6856
 Charlestown,05/13/2015,31,6857
 Downtown Boston,07/16/2015,1524,6858
 Roxbury,05/17/2015,1392,6859
 Hyde Park,07/27/2015,404,6860
 East Boston,04/18/2015,104,6861
 Roslindale,05/22/2015,489,6862
 Downtown Boston,07/28/2015,1554,6863
 Parks,04/28/2015,669,6864
 Roxbury,03/21/2015,1193,6865
 South Boston,03/15/2015,114,6866
 Roslindale,07/16/2015,478,6867
 Charlestown,06/28/2015,8,6868
 East Boston,03/27/2015,126,6869
 East Boston,06/13/2015,123,6870
 City Hall Truck,11/08/2014,0,6871
 Dorchester,06/27/2015,301,6872
 Parks,05/20/2015,969,6873
 Allston Brighton,03/20/2015,123,6874
 East Boston,06/01/2015,118,6875
 Hyde Park,06/30/2015,346,6876
 Allston Brighton,07/03/2015,153,6877
 Roxbury,05/29/2015,1860,6878
 South Boston,07/19/2015,579,6879
 Downtown Boston,06/26/2015,1355,6880
 East Boston,05/29/2015,120,6881
 Roslindale,03/15/2015,369,6882
 Roxbury,04/24/2015,1402,6883
 East Boston,07/21/2015,190,6884
 Downtown Boston,04/14/2015,788,6885
 Downtown Boston,06/10/2015,1013,6886
 Parks,05/27/2015,931,6887
 East Boston,04/19/2015,99,6888
 East Boston,05/25/2015,134,6889
 Parks,03/27/2015,750,6890
 Roxbury,05/02/2015,1474,6891
 Dorchester,06/25/2015,324,6892
 Allston Brighton,07/25/2015,146,6893
 City Hall Truck,05/15/2015,19,6894
 Downtown Boston,07/06/2015,1560,6895
 Roslindale,06/17/2015,492,6896
 Charlestown,05/10/2015,14,6897
 Charlestown,05/30/2015,15,6898
 East Boston,05/02/2015,107,6899
 Dorchester,07/14/2015,431,6900
 East Boston,04/06/2015,104,6901
 Roxbury,07/21/2015,2616,6902
 Allston Brighton,03/08/2015,87,6903
 Downtown Boston,07/25/2015,1961,6904
 South Boston,04/26/2015,167,6905
 Roslindale,06/12/2015,535,6906
 Roxbury,03/10/2015,1368,6907
 Downtown Boston,03/11/2015,316,6908
 South Boston,06/30/2015,406,6909
 Parks,03/22/2015,468,6910
 Parks,07/29/2015,1406,6911
 Downtown Boston,06/04/2015,1312,6912
 Roxbury,03/07/2015,1161,6913
 Downtown Boston,06/29/2015,1301,6914
 South Boston,04/02/2015,188,6915
 Roslindale,03/31/2015,534,6916
 Hyde Park,06/23/2015,307,6917
 Roxbury,05/31/2015,1290,6918
 Downtown Boston,04/23/2015,900,6919
 Roslindale,04/18/2015,319,6920
 East Boston,06/30/2015,133,6921
 South Boston,07/08/2015,395,6922
 Parks,04/20/2015,934,6923
 South Boston,04/14/2015,186,6924
 East Boston,03/25/2015,123,6925
 Parks,07/20/2015,1322,6926
 Allston Brighton,05/24/2015,101,6927
 East Boston,05/30/2015,116,6928
 City Hall Truck,12/12/2014,0,6929
 Roxbury,05/03/2015,1462,6930
 Hyde Park,07/21/2015,479,6931
 Charlestown,06/06/2015,23,6932
 Roslindale,07/22/2015,446,6933
 Allston Brighton,03/03/2015,132,6934
 City Hall Truck,05/14/2015,26,6935
 Hyde Park,07/20/2015,471,6936
 Hyde Park,07/12/2015,484,6937
 East Boston,06/26/2015,162,6938
 City Hall Truck,12/14/2014,0,6939
 South Boston,04/30/2015,255,6940
 Dorchester,05/05/2015,302,6941
 Hyde Park,05/02/2015,450,6942
 East Boston,06/09/2015,147,6943
 Roslindale,07/05/2015,256,6944
 Dorchester,03/17/2015,436,6945
 Dorchester,03/28/2015,292,6946
 Roslindale,07/26/2015,278,6947
 Parks,07/01/2015,961,6948
 East Boston,07/26/2015,129,6949
 East Boston,07/29/2015,181,6950
 Allston Brighton,05/25/2015,100,6951
 Downtown Boston,06/27/2015,1723,6952
 East Boston,03/19/2015,117,6953
 Parks,08/01/2015,1258,6954
 Roxbury,07/08/2015,2044,6955
 South Boston,03/12/2015,145,6956
 Hyde Park,03/11/2015,473,6957
 Roslindale,04/10/2015,441,6958
 Downtown Boston,05/03/2015,1016,6959
 South Boston,05/03/2015,264,6960
 Roxbury,07/11/2015,2014,6961
 City Hall Truck,05/12/2015,23,6962
 Parks,05/11/2015,876,6963
 Parks,07/08/2015,1260,6964
 Charlestown,07/10/2015,28,6965
 Allston Brighton,05/28/2015,153,6966
 Parks,05/23/2015,1039,6967
 City Hall Truck,12/06/2014,0,6968
 Hyde Park,04/13/2015,513,6969
 Downtown Boston,01/20/2016,495,6970
 Roxbury,01/20/2016,2652,6971
 Charlestown,01/20/2016,24,6972
 Roslindale,01/20/2016,568,6973
 City Hall Truck,01/20/2016,0,6974
 Dorchester,01/20/2016,397,6975
 Allston Brighton,01/20/2016,61,6976
 Hyde Park,01/20/2016,522,6977
 Parks,01/20/2016,543,6978
 East Boston,01/20/2016,131,6979
 South Boston,01/20/2016,244,6980
 Roslindale,01/21/2016,601,6981
 South Boston,01/21/2016,248,6982
 South Boston,01/24/2016,201,6983
 East Boston,01/24/2016,80,6984
 City Hall Truck,01/23/2016,0,6985
 Dorchester,01/23/2016,206,6986
 Charlestown,01/23/2016,9,6987
 Roxbury,01/23/2016,2344,6988
 Allston Brighton,01/23/2016,41,6989
 Charlestown,01/24/2016,7,6990
 East Boston,01/23/2016,100,6991
 Allston Brighton,01/22/2016,64,6992
 Parks,01/23/2016,407,6993
 Charlestown,01/22/2016,31,6994
 Roslindale,01/23/2016,355,6995
 Hyde Park,01/23/2016,521,6996
 Dorchester,01/21/2016,314,6997
 Hyde Park,01/22/2016,599,6998
 City Hall Truck,01/21/2016,0,6999
 Downtown Boston,01/22/2016,521,7000
 Roxbury,01/21/2016,2645,7001
